commentId,videoId,authorChannelId,likeCount,publishedAt
z12mtz5almzwhxzin04cjhkzbuzpxd1iics,1mAV_o0sFgU,UCMYHLNAkNIAaii9cTgoELpA,0,12/03/2017 16:53:26
z13zchzaqpumgl4ga04cetqacniit1rb30s,1mAV_o0sFgU,UCbnnjl5JC4F4g6CIgEiqX0w,0,07/03/2017 21:58:41
z12ahb5r0sqqi3e1g23otxs5lrm1djmm0,DfVlHXLmrcw,UCI9yDqzIefBwTO-ovaEK1mQ,0,05/02/2017 01:28:21
z13rxxdisvvhepfc222xeh3qlrndgprs4,DfVlHXLmrcw,UCFHww4Fb1J8EDBd6ynhLz5Q,0,31/01/2017 06:27:22
z12vcrfh4lmcidg5u04cjpxzwsydslprenw0k,e0cjo47jgZA,UCCk4Xp18S46z3QK4hlTkSkQ,0,22/11/2016 19:51:48
z13dyf5g5vyjujnck22ju35jfs33i3dy404,e0cjo47jgZA,UCeGNOJUFwnHiiRZP7jiEFtA,1,07/08/2015 16:13:13
z12kehfagvrxcl5p504cezgzdmv0vhxadzk0k,bDHFDK3x4Uo,UCsEidPrNxtpniWasLeZJt-w,0,10/03/2017 22:53:43
z13lgnuhvranhpl3q22af5cgpyvmhnyfb,bDHFDK3x4Uo,UCXVTmK3B3o39ZK5ueEICuUg,0,05/02/2017 16:03:26
z12uhlnykobycthw204cctqyhvrmcjqagh0,kqQs7awh_FA,UCquo7VQEspH-ll5C7Y3NPdg,0,13/03/2017 17:05:03
z12fchoznobcyhtbs04cjxihakbxwjujsvg0k,kqQs7awh_FA,UCIJ9bNz1yC92Z9nHRDHtT3A,0,13/03/2017 11:31:18
z13mdvmjmsr0yhq5c04cjzp51ybngl3in0w,ENrFprZ9Ssk,UCVObvpnJhxzoA9HfUWMfcFA,0,13/03/2017 10:28:13
z12qgd5jcye5izeti23zxdcjlwv4cvosb,ENrFprZ9Ssk,UCVObvpnJhxzoA9HfUWMfcFA,0,13/03/2017 10:18:14
z13iejs4ipquzvxvr22qd5lw0qb1sh5lh,ewFiQVw-IkY,UCh1hXOxAnnUikFFZKpmeZdw,0,13/03/2017 18:48:24
z13pjlyhoxbbjlq4g04ce5u5fybywhnp4q40k,ewFiQVw-IkY,UCD6st9VzlxyWU-tIsbtDb4A,0,13/03/2017 09:45:01
z12fg5q43wa5gbkfv22zsp3wox3awj5ct,rYdFY35hVMA,UC2Y4M2_M-H0RJh9LVfWSd6A,0,11/03/2017 19:51:55
z124gjdy2x3fs5pds23gwlewjzzfdno5o04,rYdFY35hVMA,UCWs5nrzKNUwft5FIS9M-iNw,0,11/03/2017 00:56:28
z125wj35bty2ytxyk04cgpoazmfoftxb5uk0k,escq4PlIo1M,UCAoNHQ2dGXzGFtOMTFc1u6Q,0,14/03/2017 07:14:39
z13wxtjbtqvecpbxt04ccdwq4zrocx25uxw0k,escq4PlIo1M,UCCi16Dz7qTl-LkZlnauxaeA,0,12/03/2017 08:37:39
z13shvkoyxmbf5bcw23jdjuyruavemsc,zVwGeIeFg30,UC-TGxmT18EQd_JxVqDtv5AQ,1,01/02/2017 08:32:00
z132xrnqhnjiwj0ax04cgfobdzehh1bosac,zVwGeIeFg30,UCGDSjhNjTrMfV0hMjhCgJ2g,0,27/01/2017 17:02:49
z120endjhtulfxkta23zyfxzupy0ynb1z,RL20WqzOCAc,UCb_ty6WbHT6f80B1ArVzGcw,0,10/02/2017 11:34:03
z13xgjc5myucczntq22bj1nr2n22ytrf4,RL20WqzOCAc,UCcOk1p-Ple6f6yYMfDgeFiw,0,23/01/2017 02:37:37
z125er1islylcvpbr04cf1vyauilgdhaut40k,DglciBwGIHk,UCkfgutznZQQmE7TJVVkVqVQ,0,12/03/2017 17:21:00
z13jtx2popb3ip5ke22ntd3yqv3lutgdg,DglciBwGIHk,UCuVHR-KAwCR7RQoEC38Nn4Q,0,24/02/2017 19:31:18
z12vcftoxzuuwbyyv04cilbyimmewbvwhe4,SgbpRwGIi8Y,UCOMZ6mENw7yr8BCnN6HWBXA,0,01/03/2017 16:32:41
z13fuzgjxqydj1nlq22vitzr1rbszzydw,SgbpRwGIi8Y,UCUlAvY_6rE6gnv5vt9z8Vfg,0,02/02/2017 16:26:04
z13neb3xblytwjeia04cd5bgtsmeufyosik,jH3ohpDrGJM,UCHhtOvnc0Zla-soeY82YB7Q,0,06/03/2017 20:27:33
z12qjlyjyozrs3opq04cc5ggytn2zltwsr00k,jH3ohpDrGJM,UC0HQ9u68IYK8ONVscZNvFaQ,1,17/09/2016 18:41:00
z135gbeyvrilgr4u1223fnoabmidwfw4n04,oZEyT_tNIjM,UCSZie-lpusKedxUlAd2V8Zg,0,07/01/2017 15:07:04
z12mf53r3xacuf0dx23wi14zpq3ix1qaz04,oZEyT_tNIjM,UCExrPMCIE5O_N-3F0W2Cy0w,1,25/07/2016 07:27:47
z12rjnujfvrcw5dcv23gf3hpyyrjvreld,L7v3Xe-jzWs,UCIgo8BiTUKoNeCQo3pa97Sg,0,09/03/2017 07:10:07
z13iddfyxvnsd1fxj04cfvehxne1y53rtwo0k,L7v3Xe-jzWs,UCNETn9lY7UEdCnKnuJTuFtQ,0,20/02/2017 14:50:56
z13qgbibpkzcvx00z22kutspyt3vwte1f,418A0PYo-ik,UC_o4Emx5rdE8YEsezwzce9A,0,02/03/2017 14:13:18
z12vu3rh5yrutlkdo223spoj4uuvw5s5z04,418A0PYo-ik,UCsr3BHFNb0Y8BsATKqoTwAg,0,23/02/2017 12:20:43
z12wc3xhbwehtnjh104cjxyjzujmyz2qrmk0k,Og2UbMsUv8o,UCNNywigvC6DAT3BOjEsYWlA,0,12/03/2017 14:38:01
z13efhrh2kf0znhiz04chxd5qkm3cbk4pgo,Og2UbMsUv8o,UCiQZ78TFj82VUx6gFgk8nrg,0,06/03/2017 11:02:44
z12ldfdhel3js1izt04cd1wy2xmft1ro50g,6BDfo3tjcrU,UCGRsr9Hjv9NMo3iy5yfjF_A,0,11/03/2017 08:41:51
z12fgduiopigypowi04cjl4a2mzffp0jmq00k,6BDfo3tjcrU,UCJNdKAUSuj2b9dGi6bWtH-g,0,02/03/2017 18:14:27
z131dj54jumojf2vn23qzbraen2jddooy04,1y1EDc9i0oA,UCZ2KrxfjDTjr8IwMxC34Gqg,0,14/03/2017 07:19:54
z12mutfhprbow1sfk221wzijdpjztlemb,1y1EDc9i0oA,UCVOVpfKknlnNdz8L7qYZpVw,1,11/03/2017 19:33:48
z12typswvsyouzlxx04cg12rlsitx1lacsg0k,7uq-s0dMLsE,UCQO5mqf9QMZ7Ybx49rNFU3Q,0,01/03/2017 21:57:19
z124t1fibxait5j4404ce3mxrnyrh55xv4o,7uq-s0dMLsE,UCszCs0b3tTg1phkB9SwvxbA,0,25/02/2017 15:14:31
z12nv5b5kpyhhjy0f23ej3sz4liiubzxg04,Bisb8sotJLE,UCagOhfd9ejMfYVVsvtwH4ow,0,12/03/2017 08:16:47
z13bzf5o2o2guf1as04cjzyaukztj13w5gg,Bisb8sotJLE,UCclu-aivWOHIPQw-Ulx2DKQ,0,05/03/2017 08:00:47
z13khlbbskahixykp22mitzj0se3exg5x04,uhFUhXGCGv8,UCrh8SWWRWCLZXX6-aTh5IJQ,0,14/03/2017 07:51:23
z13ocfvhfyvedrgu522mitzj0se3exg5x04,uhFUhXGCGv8,UCrh8SWWRWCLZXX6-aTh5IJQ,0,14/03/2017 07:49:54
z130zpwaatmvxb0fe22nylijosj3zx2ds,o2jPFF1ODMM,UCcjqHJryDwdUwCDCi3ex8pA,0,13/03/2017 15:58:42
z12sshsaeqzsytiwe04ciz2qtyiuzlaorv00k,o2jPFF1ODMM,UCVwbJBKDQKJFOPbZFnt-rdw,0,13/03/2017 06:07:05
z13xxljwwsj2tl24i04ccjdgjrayv3zrerk0k,AFCiMKdF_pE,UC919VNjlo1JxCeEfJdcCGgw,0,12/03/2017 09:31:25
z12msjwywvj4gjqy304cftep4p2bfttol1c,AFCiMKdF_pE,UCL0yRvs8tLY_8AcxaEajsuQ,0,09/03/2017 19:44:09
z12gcbkzrriwejud122nylijosj3zx2ds,UolVN2zPvLU,UCcjqHJryDwdUwCDCi3ex8pA,0,13/03/2017 12:09:36
z13ezxj4gob1crlfw23zxvrgtvajzp51r,UolVN2zPvLU,UCgbvMJdsU01UaDnPanqriBQ,0,11/03/2017 15:44:24
z13tvlchkrm2zrjvi23tzrmgcnnuvz5s2,IIYDzLQ0yP4,UCdRV-z8KXGY9XbeWIw9E-hQ,0,13/03/2017 18:42:10
z12mv3xh4mqlshaep23fzrtrwq33ixry504,IIYDzLQ0yP4,UCQuISYDx2b4sA4M5mtzS9YA,0,13/03/2017 17:32:05
z12uu5lauzbog52xv04ccty5opqyh525kvo0k,qR9y6hkXjDs,UCGnCQY3omNS6wSxMFJDxXwg,0,14/03/2017 11:03:10
z12pvjkpamijytxuq234fdv5glfcdnfqg04,qR9y6hkXjDs,UCT-aVdgWq8MaoYJHaxxg_PA,0,14/03/2017 10:34:00
z12ysrxgzrmtzrpud23kfzarvpipyzita,oEnFhdFHfcc,UCY0nhYs8jCz9GL_R88KgQ5Q,0,13/03/2017 17:57:48
z13vhzvqeyvsjbqba04ccrgwdwq1frw5nfw,oEnFhdFHfcc,UCaITYjS7nUgux76JEPtrBGw,0,12/03/2017 09:31:31
z125ihnojvvbu3h1k23twlnzhkykiz4nj,pUlMruXBR6U,UC02PyDn65H0apWlBugKxZ5A,0,13/03/2017 16:09:26
z13jydv4ztmjhjz1u23mx3qwbwbyc3h1l,pUlMruXBR6U,UCE4E8-VIPLSFbdTRIjMz9NA,0,02/03/2017 08:54:54
z13ijzizqyzzwjwsr23fuf5wxkvpwxv3n,veLfT68kJ8w,UCBLhKwwvhdWUAFW01pSGwnQ,0,14/03/2017 07:30:25
z13iz30rpkjeu3y3a22jcp3hbwr4xppdr,veLfT68kJ8w,UCO3epJPp53NpCCOvDY2yDiA,0,13/03/2017 18:47:10
z130clrpppmkvtm24235iptrmw3kubbgi04,TjphKMm7P4U,UCJri1FcrbfFdoZ4Dg7znmOw,0,14/03/2017 06:15:48
z13edzqx3q2vs55xk04cc1kaew3cw5kgwps0k,TjphKMm7P4U,UCyh-1Ab_7R6ALxLMjFwussg,0,12/03/2017 18:36:06
z13aubn4tvnfxb2gt04cjlhinwqwutzbnzo0k,g6L0332aMxI,UCdjgR6yqOIjuHzJ8BVIWa5Q,0,13/03/2017 09:38:31
z130w53w0pznh5bbf04cjnbp0mn3zrzzl3k,g6L0332aMxI,UCJO0cFyZMgcvOlL8uRHnnrA,0,10/03/2017 20:59:25
z13gufkgyyi3sdw4104ccffqvs2rixy4xhk,hwKD98ZnIwk,UCGbMrO9tzDukVqNGRxPUyWA,1,05/03/2017 17:14:48
z122jhsxnxa4xdkrs04cflxo5rfbujyzg3o,hwKD98ZnIwk,UCkLKx3JIr_0y7oW5rP4G0Dg,0,04/03/2017 08:09:48
z130w5hywvzksh1du222v3wigz3cchuuy,gOdf9s8f-o0,UCyQo5kDNDCHMkfAgiG3fy3A,0,04/03/2017 14:31:15
z13kx5fweya5i5crn04cghtott34xlvrzf4,gOdf9s8f-o0,UCQUUgEI7HDlERVCSnJaB-GA,1,08/02/2017 19:33:32
z13mebfqvoypsdp5o04cd5tiuqjwttgxuyo0k,WJemAdvk24s,UC9vtabXDr2MFME21jY_mzuw,0,12/03/2017 07:33:34
z12bgdya4ya5wzfil04ciphpqw30dxvae5s,WJemAdvk24s,UCm80Zg2hkRLKpYTW2gLSKSQ,0,12/03/2017 07:25:47
z12exzp50uyphvipp04ccvjifq3zsdcwoc4,H-wkIt_oibw,UC_1IN_leujkQ4U0dkS8YXow,1,12/03/2017 12:40:30
z12pgp0bkmvogzmzs04chvd4mkriwjapy1g,H-wkIt_oibw,UChcYKVVrS9L4voVdyRM-Zog,0,12/03/2017 09:14:13
z13gdvlyzpfbcl0ie04cijjxlzurwzxrdec,9rOlvj6f6Yk,UCFj3Iz6s9gHkbbTSRKNhEYw,0,14/03/2017 15:09:06
z130exvo1sf4ufc1g22bevx5nkb4th5uj,9rOlvj6f6Yk,UC3lXG1bZ3VBBXbiY8yl8n8A,0,13/03/2017 11:18:18
z12my5jwqkuhu5c0w223xbxgopbcevepr04,pcnJbtLpGTs,UCcwEV-flK4cmRaqS_a7ltyg,0,14/03/2017 13:35:23
z13ocb4acwf0cnr4k04cf1iisoipilr4544,pcnJbtLpGTs,UChsVfEQkeKBuhx7HI8S7IcA,0,14/03/2017 10:47:24
z133zxc44vbsh51ft22rjz3qlwbeyvwxx04,tP-15bw-7og,UCg0ikCAR5gQbGZds7R8BmHg,0,14/03/2017 05:49:19
z13guhby1vfeer2fw23pznhiolu2hjnm3,tP-15bw-7og,UCmKqcp017P9J-qIv7CNBNrw,0,13/03/2017 18:15:44
z12ofdlzjpevgvdb104cijzjhs2bvvggvns0k,gvBC58ZaxQE,UC_extCkxuWDMuVbfV2I4fHw,0,03/03/2017 17:52:10
z131jvxhvsf3h1khf04chbqo3k2gfpsysqo0k,gvBC58ZaxQE,UCqgQYtRoLwk3ZG5AiBpNNTw,0,01/03/2017 14:23:51
z13ffrlaqm2nxfnnb235zhyzmvawe1hov04,kLQDIGc0RTc,UCvUNatCvxtcsDIT8axW8ADA,0,12/03/2017 15:09:59
z13setebilf4xthlo22izrob0o33sjbo504,kLQDIGc0RTc,UClPcsPWxHySaLQGnpRqRg5Q,0,11/03/2017 14:55:58
z12pt5sjcwejdzmvi222v3wigz3cchuuy,9nyV0dUPfeQ,UCyQo5kDNDCHMkfAgiG3fy3A,0,04/03/2017 17:37:18
z13gy3eqmnnsxxzeh23xxfra1niwenrzd04,9nyV0dUPfeQ,UCyhg6dwI2gAKSj7ef1X5ATQ,0,04/02/2017 03:06:12
z134zn5ruyytd5yia04cg1d43ljxsh3ymug0k,KRaPZkSJOvc,UCN9G_OH19JNkotmCl5SQ4ag,0,14/03/2017 11:39:11
z12rfvxprnyfe51iw04ccptx0urohld52aw,KRaPZkSJOvc,UCECX6ykIdq6oJD5ObkAPFog,0,13/03/2017 03:26:25
z13xwxmrtymcz10b104cjdbzerexjpyqrm00k,enaSFL5eii8,UCow6ZSxYj12EcZ1GyUfSM9w,0,06/03/2017 14:54:42
z120w31r4o20cf1qf04cdbvzzvynxnpjlzo0k,enaSFL5eii8,UCXf1m4rKhVm9kxmpe6E966Q,0,27/02/2017 09:45:20
z135dx55svzie5ibl04cj33g0lvyef1ymu40k,TrO4zdInbFo,UCo-FHOAbwSqkAAnL0S5nDtA,0,13/03/2017 21:22:47
z12eijeh4rfgtxvkd23osnyjkufncbgkm,TrO4zdInbFo,UCmAChWDpdyxhp2BrpT93YMQ,0,13/03/2017 17:30:44
z12tsbmxtlmpirfxw04chtfjanjcgpt4tak,CxG2QYcn-hg,UC94HR6Lh8CTzIySFQmBd-pw,0,02/03/2017 19:34:12
z13nffghhwzrsr4ce22ntd3yqv3lutgdg,CxG2QYcn-hg,UCuVHR-KAwCR7RQoEC38Nn4Q,0,21/02/2017 08:07:24
z13kzriouuz3jbc2v23cj1fg0l2gypsi404,PzUq6pOHumo,UC72bwyp7uF-XgGluluHQ4wA,0,04/02/2017 20:14:35
z12put5ycsyaybfzr04cfdcafmzrcl4pnkg0k,PzUq6pOHumo,UC_1rc6MLaAcJ5FtQbbGrbdQ,0,23/11/2016 18:28:17
z130hlbq3y2hw53ko233znjo4lbfeh2fi,7IWPGLDhfpE,UCj7TH6oSK5O_no__OAYuqGg,1,27/01/2017 21:25:27
z13nffphrsyljt0z304cgj3otrnngxmr2co,7IWPGLDhfpE,UC1ZRltMObzAIbS3kPIL59qg,0,27/04/2016 11:36:31
z122yp0xty35il3pr04cfnnz0k3esnbgeu00k,0zOPjNhtrDY,UC2fEYeT5EPm2VsXJNJpa7Pg,0,09/01/2017 22:29:55
z13cdxnxnzz2ctna404ccnozopakfr4z14w,0zOPjNhtrDY,UCGHy_CZxQe4V6JruVQoxtvA,0,24/12/2016 11:56:08
z12ot1ipgyave5jcs22nzd5pzumev50xs04,xgUpNmV3Chk,UCotQmRkLdAPXgpsvlftPieQ,1,04/03/2017 15:09:34
z12wfdtoezapv5zag04cfnsiiknpy3tgwcs,xgUpNmV3Chk,UCWVIfwmU9EdC6wbd4aOBKKQ,0,26/11/2016 14:21:46
z13gjldgwyvpyvy5404cdfjjiuevwzk422c,iJIx8JJ6ToM,UCtsnClhbGYV4BvmNKrOZjow,0,10/12/2016 16:16:57
z12zy1og4kfwzfk5n04cczhywxmyxz0yedc,iJIx8JJ6ToM,UCePuGaITojmFaAtYxuJbQ-A,0,12/02/2015 07:20:18
z12ssznrnk2wujhwx04cev2acmnjgl1j5og0k,SJBbfkKlia4,UCW-hwxEh-2slDC9Bz3fpChw,0,16/12/2016 07:16:07
z133ep2ozzvjstaqs04cjhmgznzhghjol20,SJBbfkKlia4,UC6Q1tSCgw0-i3WAal_pKxFg,1,16/09/2016 16:17:36
z12qebtbvlifsj23a23yztbgjqucuh3jg04,JRzrk61MSng,UCMZdwndvkYHqcgyVK2o8FfA,0,12/03/2017 17:08:16
z12did5hipaczzeqo04cdxlqkxabf555beo,JRzrk61MSng,UCwksiAreLWRO0VvtsjKZGGA,0,07/03/2017 18:18:34
z12ywvkagnmhynvvq23idbhq3m3nh3cbh04,FU8eXnbPsmM,UCGqqHzGsYUZOXtK-FDhOUcw,0,11/03/2017 23:47:12
z122iv3g5vvaihlis04cfnx4hnb4sztaibc,FU8eXnbPsmM,UC0DMMLZlZ8SNh9G3eXyzsTg,0,03/03/2017 09:25:05
z134ijc4imnqe3ygg04chl5almrlifuqyug0k,JD8OoEJmr84,UCX_UkA3sAKCUsd4xpW85xmA,1,07/03/2017 15:17:13
z13tuznwroacv5l4d04cexhqtkihfftqf4g,JD8OoEJmr84,UCJoogIHnFSdSU6aAIDWAyww,0,02/03/2017 13:32:54
z13yu5kpltqwfvd2k22oslkjsn2hgfwcs,_PZRHDveD3Y,UCcRUNyFfopB7t6jSfrwgQAQ,0,25/02/2017 16:19:11
z134wzhwwnuehd3bb04cjhyojvm2wj4hnes,_PZRHDveD3Y,UCjxPVGjRLLs8zebiYutELQA,1,04/01/2017 16:01:36
z132wfgx4vu4xhnac04cdrigmrarhbmqdq40k,8TkdjHdKMmo,UC3Beveq_UBNP6lnDtvvJIHQ,0,09/03/2017 01:44:55
z12vgttj1vegtz3xi04cepkjsuvtvjsxbl00k,8TkdjHdKMmo,UCkzsms5ID3NvnkXviEJfdyQ,0,25/02/2017 17:40:46
z13zgnc50mvhubm2w220yjqxxzu5ebkik04,PNTPPi9wYvc,UC380DICy8cUXhfZIbnaQUJg,0,13/03/2017 09:38:32
z13uhffxuqurulvgn04chpjiqur1cp2obko0k,PNTPPi9wYvc,UCPTp9x66CLXghFBMUDt9ong,0,03/03/2017 11:59:36
z12yfzeropqlstglq22vjnwh5vqldzfmh,3GMd09_LoJg,UCt0UI31V9lmgl62Mb3XcN1A,0,13/03/2017 16:20:28
z121wptxkwvrhnfrt04cczbpey3qhje4vgg,3GMd09_LoJg,UCM-3mP60odk6PYWWe-cU2iw,0,04/03/2017 20:22:46
z125w1wrssqtczf1t235e5yhuovlunetd,FwC1cSIsl8A,UCPWgZcgSxh0c_Hs2dvqIIag,0,14/03/2017 12:05:27
z13wvj4hyv3webots22yelxpxo3vitvtk,FwC1cSIsl8A,UCLanOZjGQ_Uu0Jvmlqf_m2w,0,14/03/2017 11:57:11
z12qhd4aiwbbe5m4y04chlqg0kmnebqzb3g,plVxNBXZ4PI,UCGWGHBmoMrJd4Er4rUaErBQ,0,22/02/2017 08:54:10
z134hbahlz3itrhkr22shxxarp3hx3brs04,plVxNBXZ4PI,UC7t7brjnTiWtaOCsJE8Dzyw,0,31/01/2017 07:55:11
z13tvjiplyrev3scp22jghobdlutdddup,dGQTff8r6n0,UCwksiAreLWRO0VvtsjKZGGA,0,06/03/2017 18:56:08
z12mxdljfkiftrpse22luxwpstecw3edf,dGQTff8r6n0,UCwLhrEZYNj_qVyxtTVRClBQ,0,01/03/2017 10:28:59
z13ryjfxtsyjyxkvr22iuxxxyxjhcdqwx04,nKpJY9yRALs,UCADpaTW8_HUorcMA9lQRBeQ,0,13/03/2017 04:50:46
z13lx3lzywnacdxqy04cdvhjwl3lc5m5g0s,nKpJY9yRALs,UCVC8zkCSsNRD9alVJatGZQQ,0,11/03/2017 19:14:29
z13dwtlrrt3gvpehd04ccxsjqtumiv2rn3w,ngJRhWe1A_M,UCNHmrfv4qGGEX2fscMuvlCg,0,12/03/2017 17:28:43
z13egzxwbresext2322zctah4v2ohjehz04,ngJRhWe1A_M,UCzK8UcWYd4Okg2eZg2rDTZw,0,01/03/2017 16:46:00
z13nf1o4dpztern1b22ccfwx1uzgffaye04,3x1nPgVKXBQ,UC6Rn6X4MMDnI_41J7NTUVSg,0,13/03/2017 11:02:09
z13js11qlwmuvfgyr04ccxsjqtumiv2rn3w,3x1nPgVKXBQ,UCNHmrfv4qGGEX2fscMuvlCg,0,11/03/2017 18:25:53
z13uedw4pkzdurav123bs1xqxprse1iz304,apzoqsaYTVc,UCEdWBa5VphdmndMecj4iOvQ,1,08/03/2017 14:39:07
z13qwjbbtwvucv1ov04cdf3bzmqgi31xf2o,apzoqsaYTVc,UCctQzBUv4w05J_XvZy8OWqA,0,01/03/2017 19:42:15
z13zz3uzkybkdjdyc04cgxwzgm2yx3tw33s,AkRElTeZn9A,UCV4vzejURU28GqY0BzxpwOw,0,08/03/2017 02:01:13
z12hjzqooo3pt53zz04cj1dbulvlf12yfy40k,AkRElTeZn9A,UCVgbDAOgYz4-zrNg-e58HTA,0,05/03/2017 20:32:02
z13sszizxwu2ujkro04cc1ixdkjzudxjthg,UZW2hs-2OAI,UCepK2JuSQXDi_UOCJwsINTg,0,13/03/2017 16:12:50
z12auvvi3tyughuyi04cffg51lqaxvb5kzw0k,UZW2hs-2OAI,UCRXgKPqQWLbvqnBK5kSQ37Q,0,13/03/2017 09:00:49
z12vv3vpplyuep1nn23nvbz5ypaqztwt0,gxZLalJX9sw,UCxo25mw5V68E4oJhNLNpYDg,0,13/03/2017 18:53:00
z12mjn1hhsazw5uob04cjf0r0sv3i1bz3nc0k,gxZLalJX9sw,UCvHW3B1uZkJPlghuY5xURNQ,0,11/03/2017 13:21:48
z13xhryq4uvgy3ayf04cdplwct2zixcq3ig,oPzMLqaNREk,UCwZc6a1mtnR_eZzU1uEqLIQ,0,14/03/2017 09:55:58
z12ttdqjpteny3gz104cjdtwqu2fhbcgskg0k,oPzMLqaNREk,UCjziEmpvRC7IWnlKToZcGsg,1,08/03/2017 13:43:30
z12zzvixqu2yhtppa04cgxibounht1mp00c,6PIr9auGcIg,UCJOckMDmn4jWU63gr_o0u5w,0,11/03/2017 20:44:12
z12se1iaku2xtdoya04cidb42mfbv50iu4c,6PIr9auGcIg,UCsyeP2o2g53yjMiwudTjrLw,0,24/02/2017 19:48:14
z13xs1wohzfzsrorm04cffhx3lzavrazvxk0k,rKDW1of2TOs,UCcUlrddxsTZiNkpug70xKmQ,0,12/03/2017 16:11:18
z13sjnog5qe4dtcae04ci3lxjnf4hpdyoq40k,rKDW1of2TOs,UCxLlKLI1sv2mhsEIyHg6mKQ,0,10/03/2017 22:06:20
z12dcduwcnazjrgve232e3xzqum0eprww04,4fOaW6A4j5E,UCeTJksjRyTswarlbyl4JwaA,0,14/03/2017 09:21:59
z13culvietyysf54u04cetnqytn5e5obbpk0k,4fOaW6A4j5E,UCxBFi7md6WVsLRbnxF7nZlQ,0,13/03/2017 14:42:16
z13qdjt5wxe2yldji04cix1zcxi4f5v5gzs0k,iU6qI92Nt-Q,UCUt74ECXYzhxxxa1s9RBOjA,0,14/03/2017 08:14:41
z13czpy5exvcvrlda23bsjpqxxzpxhgec,iU6qI92Nt-Q,UCt1FEVgIbjerwYPPaallZPQ,0,14/03/2017 02:04:51
z12qxv0xikvsiply504cix1zcxi4f5v5gzs0k,O9bv6U6EDak,UCUt74ECXYzhxxxa1s9RBOjA,0,14/03/2017 08:29:58
z12gsfyamq3utbsvi23rcjubfl2titfby04,O9bv6U6EDak,UCUt74ECXYzhxxxa1s9RBOjA,0,14/03/2017 08:29:29
z13yfxuo0ryci3vcp23kul1wmmqbulqln,NNI3fR62VzA,UC9gkGJ_FT5zJGkjJTavy0vg,0,13/03/2017 17:03:32
z12dxn5g1krde35zv04cfzrzaqrgtbfyu4k,NNI3fR62VzA,UC23fXjCjorc4zyQxhi1vD8g,0,11/03/2017 16:01:55
z12kyxlbhozwgf40e22avltwgx3audigj04,QmD60_sRDcA,UC1omTnjSgXh9bJ9hfPEOXOw,0,12/03/2017 16:15:51
z13xyhbzyoyatvscm22nzl1zkznswb1yc04,QmD60_sRDcA,UCYhVoiBb2eZ_DhUvkMlcyiA,0,26/02/2017 16:37:20
z12oux2zktmrfrqrh04cjlhbbzeuubvywec,sy2enQ-I9yQ,UCxniFkurr3kMwpbqpcPphhg,0,10/03/2017 01:54:48
z123wrf5ml2fiprvx22uhvryqvu0d5fvh,sy2enQ-I9yQ,UClwgVW0nm1jxOXZDzzI99UA,0,05/03/2017 17:29:28
z12ws5ryvm2ocvhvb23yvliiyluuiztb404,NLafcZ42Y58,UCpb0bb89-cICtmO-GPuNq0g,0,12/03/2017 10:43:12
z12zub54quyhwpbhl04cgf2y5rqot5gybb4,NLafcZ42Y58,UCkSlkR5eselP_uwn_91vcGg,0,23/02/2017 18:46:03
z132sxwjcsyxvnziu04cg3pgfpb1wlwpams0k,Ln81AKQa6W4,UC74xtL0SayZjqPFZo5gsMHw,0,11/03/2017 13:11:19
z130f55zopn0xjert04civr4zxuyw5ybpd0,Ln81AKQa6W4,UCcBZKCynjzbl9k05Y9MwAFQ,0,01/03/2017 10:29:23
z13jvngoouflyja4g04cfhor0ufetbf5cy40k,KQk87r4EhIw,UCKJTGIqcvlbOVDC5XG6nMwg,0,13/03/2017 08:45:40
z12dh5tboxb4ypzhm04cizboqseecvypfnw0k,KQk87r4EhIw,UC5pbZLN3iJqiXdYfGdmq__A,0,10/03/2017 19:38:25
z123ttxiemi4e3q5p04chzt4ip3qu35411k,F2PD08UJsLQ,UCiiQypIzX7120FJkeTcFwyA,0,14/03/2017 07:01:48
z12nwbtidxfwwvtu323cjrvqcymmulrgk04,F2PD08UJsLQ,UC3aWsmnuvG4yHGhBQkZC75w,0,14/03/2017 05:35:02
z12vt5bw3wjhurfx304ce5vr0regwxj5cbo,8F1rIdpQnn8,UCRWcgV6cl9x55h5W1b6qOIA,0,10/03/2017 19:17:44
z13ncd55orjoj5wam04cdpygfzqhv1ubqr00k,8F1rIdpQnn8,UCRL7NmPDF3rMYeJaZCVicJg,0,06/03/2017 03:45:57
z13sxzqijpuatxpwm04cjpm4nxugj51owrc0k,Nddf8SS0Wsc,UCMbs__4OY_Pgso5GoejWRcA,0,25/02/2017 00:03:49
z130st2zpor1i51k522ixta4gnfpdx5m2,Nddf8SS0Wsc,UCvJnbRJFwEDiB8530mD1pfA,0,24/02/2017 20:34:15
z123unxadx2kjnn1r23evb2wxunxfju4o04,t1J_8PJ40PY,UCDtZuzstJGSI8nANpviBayw,0,11/03/2017 21:58:45
z12xs1nzuzuqh53yz04ccloqsvqdcvjz1h0,t1J_8PJ40PY,UCsrSxuSGFNWZVEJj070lwGQ,0,05/03/2017 07:05:42
z13rfvlqoveajjpdv22we51hwtvbvp2zh04,MbNti8jyu8E,UCgJ1Ifx9Nv4R0hiXjP5TFFw,1,12/03/2017 11:09:18
z12nwlrjlqqednmh404civvq5wzhx5movhc,MbNti8jyu8E,UC_EwgX7qxwFB5tKOkFS_KrA,1,06/03/2017 16:31:21
